"","gap","plot","gap_type","count","tph","B_At","B_Pl","B_Sx","B_Ep","B_Fd","x_site_open","trans_tot","x_trans_tot","lai_4_ring","lai_5_ring","ms","ts","wd","gs","sb","fb","sl","rk","df","near_distance","azimuth1","azimuth_T","objectid","aspect_dem11","aspect_dem21","aspect_dem51","aspect_dem101","slope_dem_1m1","slope_dem2m1","slope_dem_5m1","slope_dem_10m1","zonal_unit","ss1","twi_10m","twi_5m","twi_2m","twi_1mfina","dem1","dem2","dem5","dem10","aspect_dem11T","aspect_dem21T","aspect_dem51T","aspect_dem101T","OBJECTID","Join_Count","TARGET_FID","Gap_area"
"430","111",496,"S",0,0,NA,NA,15,NA,15,22.11,9.75,33.31,1.42,1.45,20,5,5,35,10,25,0,0,0,0.41,282.29,1.21285985640905,496,320.979,316.106,323.21,326.568,19.3073,16.8791,18.3639,18.866,"IDFdk3",8,10.9643,6.01004,10.7688,6.61355,795.338,795.319,795.591,795.319,1.77691525129234,1.72062372059899,1.80083590809328,1.83454028662882,111,15,111,1.50430055391
"431","151",350,"S",0,0,NA,NA,NA,NA,6,24.35,10.94,37.35,1.43,1.59,5,0,5,25,20,20,0,0,25,2.4,133.3,0.314181647072624,350,251.297,242.021,276.224,315.803,4.54447,5.37788,7.39328,15.7003,"IDFdk3",8,6.30264,8.51665,4.98967,2.51707,829.857,829.816,829.873,829.816,0.679337414039669,0.530852085935372,1.10841577520108,1.71694711014716,151,5,151,0.62287950524
"432","144",358,"S",0,0,NA,NA,NA,NA,6,28.47,11.13,38.01,1.22,1.24,15,0,5,50,10,10,0,0,10,1.37,0,2,358,209.217,211.266,240.93,256.076,6.94602,7.01472,7.47485,10.3366,"IDFdk3",1,7.26713,7.23188,5.78892,6.93799,845.563,845.54,845.557,845.54,0.127222712026441,0.145233031481884,0.51412219228754,0.759365365840823,144,2,144,0.1137125
"433","134",260,"S",0,0,NA,NA,NA,NA,15,36.57,16.55,56.51,0.7,1.12,0,0,10,15,5,5,0,0,65,1.03,63.43,1.44729084841871,260,177.902,175.46,174.059,172.795,11.2754,11.3312,10.8274,12.7843,"IDFdk3",1,8.21258,3.8177,3.59506,2.9196,862.864,862.815,863.079,862.815,0.00067032772343556,0.00313768398706493,0.00537099434798594,0.00789623985114052,134,7,134,0.77971656599
"434","133",275,"S",0,0,NA,NA,NA,NA,6,39.11,15.44,52.74,0.73,0.8,25,5,5,25,20,10,0,0,10,0.9,330.95,1.87419629795668,275,169.593,168.458,165.018,169.592,35.4984,31.9125,34.0202,21.8128,"IDFdk3",1,7.46338,6.31328,4.72715,5.26245,848.132,847.561,849.109,847.561,0.0164505911012104,0.0202217029738497,0.0339929109777275,0.0164537440017284,133,3,133,0.51521203813
"435","136",342,"S",0,0,NA,NA,NA,NA,15,21.73,8.12,27.74,1.6,1.52,25,0,5,20,15,10,0,0,25,0.29,225,0.292893218813452,342,218.143,217.969,205.085,216.531,12.1008,12.9309,14.0513,14.1566,"IDFdk3",1,7.88713,5.27515,5.24676,6.27114,835.097,835.013,835.357,835.013,0.21352827983872,0.211656256835128,0.0943201768743029,0.196465087125474,136,2,136,0.15811308492
"436","136",520,"S",0,0,NA,NA,NA,NA,3,29.72,11.51,39.31,1.24,1.23,0,0,15,10,15,10,0,5,45,1.32,210.96,0.142473343806348,520,198.239,195.676,197.163,194.902,21.0006,19.6954,16.1277,15.0515,"IDFdk3",1,6.32696,5.83544,5.14999,4.08238,826.73,826.574,826.982,826.574,0.0502407681661,0.0371949891838538,0.0445308771499859,0.0336328968951296,136,2,136,0.15811308492
"437","143",156,"S",0,0,NA,NA,NA,NA,6,27.44,12.01,41.01,1.21,1.56,25,0,5,0,0,25,15,0,30,0.14,108.67,0.679883011482259,156,235.267,239.174,236.514,236.942,11.1932,11.401,11.3014,11.3089,"IDFdk3",1,5.51155,5.56295,6.05745,3.48625,830.65,830.66,830.454,830.66,0.430247050043844,0.487567404226145,0.448266787907147,0.454512265545228,143,1,143,0.11435168337
"438","135",214,"S",0,0,NA,NA,NA,NA,NA,28.04,11.17,38.14,1.07,1.41,10,0,15,20,5,15,10,0,25,3.52,210.96,0.142473343806348,214,233.526,240.035,230.052,213.927,10.3559,10.5146,8.96863,9.36668,"IDFdk3",1,8.80617,6.92142,3.48802,3.16003,838.086,838.104,838.364,838.104,0.405542053151747,0.500529118070749,0.357907894828367,0.17025063824424,135,1,135,0.22949349021
"439","138",70,"S",0,0,NA,NA,NA,NA,24,33.69,13.94,47.59,0.94,1.07,45,5,10,10,10,0,0,0,20,0.78,323.13,1.79999892814851,70,236.798,232.196,232.822,226.226,18.1374,18.533,17.7529,15.5571,"IDFdk3",1,6.53962,5.66186,3.98212,4.37215,838.385,838.151,838.468,838.151,0.452407568256384,0.387037784614417,0.395706775232117,0.308184421784035,138,3,138,0.15586810792
"440","29",398,"S",0,0,NA,NA,NA,NA,3,22.31,8.04,27.44,1.44,1.55,20,0,5,40,10,15,0,0,10,3.05,70.67,1.3310085204071,398,146.518,157.102,182.543,227.935,5.59816,6.86786,2.66895,7.70525,"IDFxm",1,7.55934,5.74581,4.81334,3.6543,772.237,772.236,772.393,772.236,0.16594082296847,0.0788010120072432,0.000984795748692702,0.330026753348814,29,1,29,0.22608233784
"441","30",42,"S",0,0,NA,NA,NA,NA,12,23.96,8.83,30.15,1.41,1.62,30,5,5,50,0,5,0,0,5,0.74,211.06,0.143372515804652,42,217.291,218.17,222.608,238.553,24.3706,19.7823,19.1125,14.0099,"IDFxm",1,8.88912,9.04654,10.2938,3.70577,786.618,786.293,787.142,786.293,0.204431340523934,0.213819416684326,0.263997429769643,0.47829037175956,30,2,30,0.13964360249
"442","34",407,"S",0,0,NA,NA,NA,NA,3,29.55,13.05,44.57,1.11,1.22,0,0,15,15,10,20,0,5,35,0.93,53.13,1.60000142913266,407,215.533,218.894,223.359,223.294,13.671,15.2567,17.3905,17.0335,"IDFxm",1,5.71158,5.22402,3.15402,5.90913,757.279,757.188,757.264,757.188,0.186219077550048,0.221691095603673,0.272933845584746,0.272155427603406,34,2,34,0.11099636356
"443","5",34,"S",0,0,NA,NA,NA,NA,9,27.42,9.77,33.38,1.27,1.23,5,0,15,35,0,20,0,0,25,0.42,69.44,1.35118806988038,34,265.4,246.193,252.308,260.123,11.3785,12.634,12.1247,11.9489,"IDFdk3",1,4.19006,4.17581,2.90465,2.4184,880.05,879.968,879.932,879.968,0.919801075671141,0.596342923248509,0.696099958673756,0.828466361790893,5,18,5,1.97633327563
"444","5",420,"S",0,0,NA,NA,NA,NA,6,42.98,18.84,64.35,0.54,0.7,0,0,5,10,0,15,50,0,20,2.09,55,1.57357643635105,420,286.882,245.959,237.624,235.427,12.5686,13.3461,14.9838,13.1056,"IDFdk3",1,8.29199,6.37786,6.64567,7.25856,879.484,879.446,879.618,879.446,1.29040158740497,0.592609741696949,0.464526923273043,0.432544211857207,5,18,5,1.97633327563
"445","8",16,"S",0,0,NA,NA,NA,NA,6,30.59,11.71,40,1.14,1.08,20,5,10,10,0,20,0,0,35,0.17,135,0.292893218813453,16,337.648,345.156,344.403,341.13,69.0761,72.3152,58.5867,43.2643,"IDFdk3",8,8.29113,7.83162,4.5402,2.17794,868.108,868.445,867.951,868.445,1.92486495390593,1.96662693527727,1.96317664608625,1.94625483189603,8,5,8,0.77892777768
"446","5",186,"S",0,0,NA,NA,NA,NA,3,29.61,8.48,28.97,1.17,1.23,0,0,5,15,50,5,5,0,20,0.8,270,1,186,293.437,285.449,264.676,242.852,12.2245,12.274,11.8711,11.6003,"IDFdk3",1,4.80898,5.05804,4.31686,2.30974,887.103,887.073,887.266,887.073,1.39774046786195,1.26638052559049,0.907212332483048,0.54370946977797,5,18,5,1.97633327563
"447","19",336,"S",0,0,NA,NA,NA,NA,12,27.25,8.04,27.46,1.18,1.22,0,0,20,0,0,0,50,0,30,1.61,305.54,1.58127117400246,336,246.795,265.461,271.777,271.779,14.129,13.2607,12.8104,12.3067,"IDFdk3",1,8.8266,10.1802,7.79546,1.596,875.404,875.245,875.478,875.245,0.605977882219463,0.9208623423966,1.0310095289095,1.03104441868868,19,1,19,0.17359256107
"448","20",324,"S",0,0,NA,NA,NA,NA,6,27.51,13.07,44.62,1.08,1.31,30,0,10,5,0,15,20,0,20,1.05,14.6,1.96770917048197,324,258.662,264.729,264.971,256.132,12.6936,11.5237,10.3442,10.6701,"IDFdk3",1,7.59203,6.36473,4.52273,4.42357,881.314,881.261,881.246,881.261,0.803403530629907,0.908133405922193,0.912340048991085,0.760314145320126,20,13,20,1.53768542378
"449","20",428,"S",0,0,NA,NA,NA,NA,12,22.49,11.59,39.59,1.43,1.5,35,0,35,0,0,5,0,0,25,1.37,117.21,0.542746847462743,428,249.304,260.079,254.787,258.906,10.7851,12.3149,11.3935,11.7059,"IDFdk3",1,4.87951,4.24276,3.22419,2.56292,885.38,885.37,885.161,885.37,0.646590463395311,0.827709849850929,0.737591872812669,0.807580795256999,20,13,20,1.53768542378
"450","20",239,"S",0,0,NA,NA,NA,NA,30,26.98,12.93,44.16,1.16,1.33,40,0,20,5,0,5,5,0,25,1.66,219.44,0.227709740269861,239,291.161,284.757,276.354,273.908,12.9072,11.524,11.2679,11.6365,"IDFdk3",1,8.03499,6.1109,6.46385,3.0978,887.749,887.817,887.507,887.817,1.36098987367558,1.25472009325467,1.11067104834651,1.06815459300629,20,13,20,1.53768542378
"451","20",155,"S",0,0,NA,NA,NA,NA,21,24.47,11.78,40.21,1.34,1.34,15,0,40,5,0,5,15,0,20,0.72,260.54,0.835640991548963,155,293.562,285.241,289.664,277.295,16.1656,14.8839,13.5347,13.0417,"IDFdk3",1,9.9846,9.66676,4.88456,6.6589,889.665,889.676,889.776,889.676,1.39974118977379,1.26287966277514,1.33650364853264,1.12697804899836,20,13,20,1.53768542378
"452","17",203,"S",0,0,NA,NA,NA,NA,21,26.73,7.49,25.57,1.35,1.2,20,0,25,0,0,5,0,0,50,0.57,188.13,0.0100502537028945,203,297.094,284.181,259.023,252.246,21.7966,26.507,23.8757,23.0788,"IDFdk3",1,5.79869,6.72756,5.43669,2.32615,849.055,849.015,848.591,849.015,1.45545168186898,1.24498589214465,0.809585070393302,0.695069211945035,17,7,17,0.99445670903
"453","31",139,"S",0,0,NA,NA,NA,NA,39,17.57,8.73,29.82,1.78,1.82,60,0,0,10,20,0,0,0,10,1.38,213.69,0.167949051920442,139,174.662,172.171,169.92,175.675,4.95312,6.02693,6.6302,6.86411,"IDFdk3",1,5.13656,5.74213,3.62252,7.81466,911.212,911.184,911.135,911.184,0.00433678329796428,0.00932097825609268,0.0154356654707947,0.00284767704013467,31,7,31,0.62846481068
"454","170",242,"N",0,0,NA,NA,NA,NA,33,12.11,5.66,19.34,2.37,2.42,80,0,5,0,0,0,0,0,15,0.88,90,1,242,18.1554,25.5865,28.4319,29.7065,30.0651,32.0961,30.4692,30.7541,"IDFdk3",5,7.83803,9.24137,5.02165,5.38335,896.103,896.186,895.196,896.186,1.95021489045279,1.90193430917693,1.87938362799324,1.86857530084566,170,5,170,0.57737810791
"455","170",67,"N",0,0,NA,NA,NA,NA,39,15.37,7.37,25.17,2.05,2.05,80,0,5,5,0,5,0,0,5,1.1,158.89,0.0671093106798706,67,24.3179,31.9614,27.3196,31.9636,47.1197,34.3501,32.6202,33.63,"IDFdk3",5,5.84749,5.7731,6.39021,3.68017,888.959,889.721,889.167,889.721,1.9112746693394,1.8484049087455,1.88846028374537,1.84838458262305,170,5,170,0.57737810791
"456","170",465,"N",0,0,NA,NA,NA,NA,21,11.11,5.32,18.18,2.64,2.63,85,0,5,0,0,5,0,0,5,0.38,218.66,0.219133281164199,465,8.67191,19.0748,7.26856,21.1336,33.7052,35.9043,34.7422,33.5604,"IDFdk3",5,9.1274,6.94417,3.49857,3.24122,888.275,888.296,887.004,888.296,1.98856792559114,1.94509273870409,1.99196401760913,1.93274226126132,170,5,170,0.57737810791
"457","169",309,"N",0,0,NA,NA,18,NA,12,15.34,7.54,25.74,2,1.98,80,5,10,0,0,0,0,0,5,0.5,63.43,1.44729084841871,309,328.674,342.487,8.8771,16.9159,41.1237,30.6089,26.9865,26.661,"IDFdk3",8,8.11676,5.3476,3.85559,3.47044,855.23,855.689,855.039,855.689,1.85422299187047,1.95364869821832,1.98802162156609,1.95673287522068,169,2,169,0.11912200352
"458","169",301,"N",0,0,NA,NA,NA,NA,27,17.51,7.28,24.87,1.7,1.8,75,0,5,10,0,0,0,0,10,0.98,63.43,1.44729084841871,301,31.2041,25.8703,26.4617,25.4073,27.7586,25.3666,28.3014,29.5616,"IDFdk3",8,6.91211,7.51002,3.56316,3.00207,851.925,852.563,852.599,852.563,1.85532718873514,1.89978407988222,1.89523242751601,1.90328063531991,169,2,169,0.11912200352
"459","167",464,"N",0,0,NA,NA,18,NA,18,14.99,6.32,21.57,2.07,2.13,65,0,30,0,0,0,0,0,5,2.87,276.32,1.11008126222478,464,12.7066,28.1748,24.712,20.9127,30.2874,40.4162,41.5186,40.183,"IDFdk3",5,7.85841,5.1826,5.6111,2.73319,846.476,846.963,846.774,846.963,1.97550921300891,1.88151120549834,1.90842063972627,1.93412537796341,167,3,167,0.20504842581
"460","167",396,"N",0,0,NA,NA,NA,NA,39,13.51,5.61,19.17,2.49,2.27,80,5,5,0,0,0,0,0,10,1.01,173.66,0.0061158957620826,396,9.0613,13.0936,25.2212,25.1524,42.8481,38.2797,41.7205,39.4911,"IDFdk3",5,9.00556,7.14163,3.7441,3.78767,873.963,874.5,874.551,874.5,1.98752040817039,1.97400127839683,1.9046694480198,1.90518046769904,167,3,167,0.20504842581
"461","177",226,"S",0,0,NA,NA,NA,NA,6,34.33,13.91,47.5,0.89,1.05,5,0,25,15,0,15,0,0,40,2.28,272.6,1.04536298812925,226,167.959,69.7033,53.7646,60.9443,2.65157,4.32957,4.70177,4.74313,"IDFdk3",1,7.42285,3.71937,2.76193,3.55974,956.652,956.706,956.675,956.706,0.0220014281754217,1.34688163247308,1.59110413251001,1.48565965116541,177,3,177,0.40285552059
"462","175",21,"S",0,0,NA,NA,NA,NA,6,38.29,16.24,55.47,0.91,0.81,15,5,10,15,10,15,0,0,30,1.18,45,1.70710678118655,21,158.606,130.4,43.0681,41.5068,2.8507,1.04943,1.7027,1.83635,"IDFdk3",1,3.87909,3.83546,4.71236,4.49673,959.418,959.378,959.357,959.378,0.0689059794351217,0.351880098936869,1.7305425829603,1.74887707418406,175,16,175,2.03765897491
"463","67",516,"S",0,0,NA,NA,NA,NA,3,47.86,20.15,68.82,0.42,0.6,0,5,10,60,10,5,0,0,10,2.49,80.39,1.16694083294778,516,167.966,142.035,189.535,189.369,7.19393,5.26341,5.23561,5.68134,"IDFxm",1,5.44313,3.77633,5.76812,5.73476,790.656,790.582,790.617,790.582,0.0219759487612671,0.211613307248493,0.0138154043209228,0.0133396149509456,67,3,67,0.227738085
"464","66",533,"S",0,0,NA,NA,NA,NA,6,32.57,12.27,41.91,1,1,45,0,30,5,10,0,0,0,10,0.14,14.04,1.97012659649011,533,222.818,182.178,311.459,246.391,1.98349,3.49373,3.0714,2.5754,"IDFxm",1,5.94291,6.04209,1.73412,1.69533,797.64,797.599,797.564,797.599,0.266483624482731,0.0007224173922733,1.66208393713579,0.599507030461845,66,2,66,0.13623643204
"465","68",489,"S",0,0,NA,NA,6,NA,NA,35.49,16.05,54.83,0.81,0.96,10,0,10,15,10,15,0,0,40,2.97,26.57,1.89438856037008,489,348.577,268.925,234.663,231.729,2.57714,2.74592,4.71418,3.17861,"IDFxm",1,5.65618,5.52122,8.8418,3.67734,796.045,796.1,796.068,796.1,1.98019175090038,0.981238811316171,0.421615457483016,0.380618258591574,68,2,68,0.10209090396
"466","68",151,"S",0,0,NA,NA,NA,NA,6,41.22,18.63,63.63,0.7,0.76,25,0,5,25,25,10,0,0,10,1.28,248.96,0.640980375748753,151,173.984,203.41,238.749,260.093,3.12312,3.27978,4.53712,4.74932,"IDFxm",1,6.4791,5.21745,8.43769,3.20589,794.474,794.446,794.521,794.446,0.00550733326231689,0.0823147036769584,0.481211820891535,0.827950547195384,68,2,68,0.10209090396
"467","155",444,"S",0,0,NA,NA,3,NA,18,21.55,9.09,31.04,1.51,1.65,10,0,15,25,10,20,0,0,20,2.78,180,0,444,302.646,332.684,341.747,341.9,7.5241,9.37178,12.4482,12.3248,"IDFdk3",8,8.78724,9.83893,5.15182,2.80874,853.031,853.092,852.921,853.092,1.53944697542982,1.8884891188911,1.94968272768149,1.95051573162778,155,14,155,2.17501478872
"468","92",417,"S",0,0,NA,NA,NA,NA,15,34.79,16.1,54.97,0.82,0.96,30,0,20,15,10,5,5,0,15,0.21,114.52,0.58498914620992,417,220.223,215.512,218.841,219.597,24.3428,22.6404,20.6659,18.7337,"IDFdk3",1,6.20924,5.73258,6.24756,7.95308,926.963,926.604,926.86,926.604,0.236463136220604,0.186006121640981,0.221110622849051,0.229453382838372,92,1,92,0.128162065
"469","81",540,"S",0,0,NA,NA,NA,NA,9,38.24,16.99,58.01,0.75,0.84,5,0,25,10,5,0,0,0,55,5.21,355.91,1.99745324639709,540,184.927,194.923,192.662,184.165,3.42911,5.71805,5.77976,5.25894,"IDFdk3",1,6.09844,4.49788,3.35651,1.68969,947.702,947.685,947.639,947.685,0.00369506621159144,0.0337272182567558,0.0243198630934909,0.00264097018669462,81,5,81,0.59272561997
"470","81",412,"S",0,0,NA,NA,NA,NA,6,44.05,19.92,68.04,0.59,0.68,5,0,5,55,25,5,0,0,5,4.23,142.22,0.209631090845751,412,193.084,179.494,172.825,170.222,10.2758,10.9692,10.2578,7.02171,"IDFdk3",1,8.98426,9.81905,4.86271,3.8542,949.148,949.106,949.247,949.106,0.0259607777129971,3.89962593922988e-05,0.00783070618987813,0.014526818403909,81,5,81,0.59272561997
"471","81",453,"S",0,0,NA,NA,NA,NA,9,26.16,12.01,41.02,1.36,1.26,0,0,10,15,15,0,0,0,60,2.31,140.83,0.224724687769637,453,239.118,244.33,204.418,194.728,6.96688,7.5151,6.55394,6.72518,"IDFdk3",1,8.07983,9.20766,4.40586,2.97014,946.843,946.834,946.72,946.834,0.486728342320053,0.566812777661031,0.0894461647163152,0.0328563722464656,81,5,81,0.59272561997
"472","81",482,"S",0,0,NA,NA,NA,NA,15,23.61,11.02,37.64,1.42,1.35,30,5,10,5,5,5,0,0,40,0.89,9.46,1.98640058614185,482,161.216,169.646,171.525,186.169,4.59903,4.9621,6.61397,6.84498,"IDFdk3",1,7.78298,8.4569,6.75725,2.12686,946.615,946.593,946.712,946.593,0.0532607832371345,0.0162839161341392,0.0109197367652184,0.00579074826832637,81,5,81,0.59272561997
"473","39",508,"S",0,0,NA,NA,NA,NA,21,32.78,13.61,46.49,1.02,0.99,20,0,40,15,5,0,0,0,20,0.43,68.2,1.37136783555023,508,272.151,290.067,268.853,259.579,12.1767,14.7947,13.6867,13.9748,"IDFxm",1,7.02192,6.78463,7.31298,5.94295,784.372,784.502,784.302,784.502,1.03753321418229,1.34311875815406,0.979982410575053,0.819120369110165,39,3,39,0.27708576037
"474","39",537,"S",0,0,NA,NA,NA,NA,12,32.51,13.07,44.64,0.95,1.05,10,0,30,15,10,0,0,0,35,0.37,52.58,1.60765310572929,537,258.857,248.427,250.284,271.01,9.53802,9.7387,8.03123,8.28711,"IDFxm",1,6.19528,7.70664,1.80048,1.0889,783.004,783.061,783.079,783.061,0.806741635880799,0.632313635019729,0.662641846550946,1.01762691251357,39,3,39,0.27708576037
"475","39",273,"S",0,0,NA,NA,NA,NA,27,30.24,11.08,37.85,1.14,1.1,35,0,10,40,5,5,0,0,5,2.3,64.08,1.43711576665093,273,265.019,265.918,266.826,267.011,20.0525,20.0636,20.1064,18.582,"IDFxm",1,8.08714,7.23704,3.45044,4.84777,775.588,775.658,775.776,775.658,0.913174612710389,0.928815914454022,0.944631578785455,0.947855767827677,39,3,39,0.27708576037
"476","38",256,"S",0,0,NA,NA,NA,NA,21,29.12,11.79,40.28,1.12,1.19,0,5,30,15,15,5,0,0,30,0.89,348.69,1.98058044455744,256,266.904,261.674,269.388,259.342,26.1047,25.2343,23.3342,20.037,"IDFxm",1,7.21947,5.7202,4.20945,3.18344,776.614,776.716,777.055,776.716,0.945990898157351,0.855194781318081,0.989318788088418,0.815053727233458,38,1,38,0.11782248931
"477","11",462,"S",0,0,NA,NA,NA,NA,15,35.56,14.67,50.1,0.77,0.92,10,0,20,20,5,10,10,0,25,0.29,34.99,1.81925213978535,462,85.6262,87.7343,104.463,135.447,9.16365,7.8545,6.4432,3.73666,"IDFxm",1,10.1469,4.48347,7.42536,7.04259,772.822,772.787,772.975,772.787,1.0762630915641,1.03953361971735,0.750245250575884,0.287398214151205,11,2,11,0.1411599503
"478","121",82,"N",0,0,NA,NA,NA,NA,36,36.21,13.99,47.77,0.85,0.92,0,0,5,10,25,20,30,5,5,2.62,0,2,82,180.527,190.316,200.412,216.269,74.4698,88.3965,73.6868,64.4879,"IDFxm",2,6.05794,5.38857,4.93297,6.21536,836.467,835.138,836.285,835.138,4.23002474680967e-05,0.0161649314263181,0.0627910358233433,0.193751525775017,121,1,121,0.1208663175
"479","122",46,"N",0,0,NA,NA,NA,NA,33,26.73,12.12,41.37,1.31,1.43,10,5,5,20,5,0,20,20,15,0.12,306.87,1.60000142913266,46,250.155,256.056,254.501,246.871,37.4611,80.7714,79.0661,68.3305,"IDFxm",2,8.01332,8.81483,7.71763,4.04583,826.155,826.285,824.964,826.285,0.660523218278052,0.759026571688861,0.732778442486625,0.607197370175307,122,4,122,0.1973405275
"480","122",207,"N",0,0,NA,NA,NA,NA,27,50.81,12.97,44.29,0.63,0.56,0,0,5,25,25,5,30,5,5,0.31,315,1.70710678118655,207,240.278,241.655,236.098,225.142,67.0545,70.6434,69.736,66.9126,"IDFxm",2,4.15408,7.10441,3.61602,3.09126,823.96,823.497,823.65,823.497,0.504207837541622,0.525220411948333,0.4422259184657,0.294647859143569,122,4,122,0.1973405275
"481","111",1,"S",0,0,NA,NA,3,NA,30,31.79,15.25,52.09,1.04,1.07,5,0,15,15,10,5,0,0,50,1.01,46.59,1.68721431154154,1,336.621,340.613,340.901,336.918,22.5033,22.3208,21.495,19.5821,"IDFdk3",8,6.03732,3.26827,3.04294,2.10645,794.913,795.063,794.983,795.063,1.91790012634134,1.94329799863842,1.94495462304332,1.91994470826866,111,15,111,1.50430055391
"482","213",573,"S",0,0,NA,NA,NA,NA,6,28.27,9.79,33.43,1.2,1.17,20,0,5,10,5,30,0,0,30,2.09,293.96,1.40609876896426,573,298.235,329.391,54.1236,61.8134,6.19433,0.549159,2.29856,2.75992,"IDFdk3",1,8.73035,5.52303,3.46201,3.66898,962.838,962.846,962.725,962.846,1.47308903431109,1.86066205634669,1.58603865271192,1.47234463787825,213,5,213,1.00159639207
"483","238",208,"S",0,0,NA,NA,NA,NA,12,24.67,9.29,31.72,1.43,1.33,40,0,15,15,5,15,0,0,10,0.04,315,1.70710678118655,208,221.677,199.975,87.6548,58.9953,1.17264,0.906751,1.57358,1.50082,"IDFdk3",1,5.37713,4.69166,5.2093,4.67159,963.879,963.873,963.946,963.873,0.253094837300017,0.0601582342307029,1.04092003325209,1.51510838701783,238,1,238,0.20440214289
"484","205",2,"S",0,0,NA,NA,NA,NA,NA,61.52,23.97,81.87,0.16,0.28,0,0,15,50,5,20,5,0,5,1.43,55.16,1.57128669885242,2,9.22509,7.09012,5.77691,3.99862,13.9345,11.1106,7.03095,6.76589,"IDFdk3",1,8.24424,6.15515,6.51978,3.16305,959.615,959.689,959.697,959.689,1.98706615795982,1.99235323678883,1.99492135337681,1.99756573009307,205,8,205,1.11179797754
"485","205",514,"S",0,0,NA,NA,NA,NA,NA,67.48,23.63,80.7,0.16,0.2,0,0,0,40,30,20,0,0,10,11.33,274.5,1.07845909572784,514,30.0742,25.0153,10.4439,11.706,6.42177,8.20657,8.05396,8.36006,"IDFdk3",1,4.82632,3.21971,4.43402,1.67602,957.005,957.01,957.11,957.01,1.86537716060144,1.9061949006983,1.983432868432,1.9792015694167,205,8,205,1.11179797754
"486","230",318,"S",0,0,NA,NA,NA,NA,18,44.25,15.54,53.06,0.6,0.66,0,0,20,30,0,10,0,0,40,1.13,11.31,1.98058044455744,318,40.3591,30.9243,11.9398,14.2515,13.5487,10.073,8.13966,8.42684,"IDFdk3",1,8.7424,8.84728,4.98375,4.76737,956.311,956.334,956.258,956.334,1.76200076716248,1.85784702800624,1.97836551114494,1.96922446509646,230,2,230,0.19200855511
"487","225",212,"S",0,0,NA,NA,NA,NA,6,36.84,14.75,50.38,0.81,0.9,0,0,20,35,5,5,0,0,35,1.67,191.31,0.0194195554425649,212,333.001,347.359,13.9438,13.8891,5.80631,6.49517,7.84186,8.39973,"IDFdk3",1,4.10889,3.44674,2.62827,2.35788,954.489,954.487,954.349,954.487,1.89101444768165,1.97576041205726,1.97053255461847,1.97076216520826,225,3,225,0.12514668852
"488","231",150,"S",0,0,NA,NA,NA,NA,12,22.03,6.33,21.63,1.56,1.45,5,0,5,45,5,30,0,0,10,0.81,262.87,0.875878956438607,150,357.988,2.68548,14.6779,15.5809,11.1038,11.2031,9.37264,8.2265,"IDFdk3",1,7.44566,7.136,7.37983,5.19945,958.41,958.49,958.302,958.49,1.99938349576656,1.99890178068806,1.96736555976643,1.96325215982229,231,2,231,0.11434429734
"489","236",455,"S",0,0,NA,NA,NA,3,6,45.79,14.56,49.73,0.65,0.7,5,0,5,60,20,5,0,0,5,2.06,164.56,0.0360902238389824,455,33.9004,20.2896,5.36039,10.0948,6.0529,7.73024,7.33539,6.4064,"IDFdk3",1,6.15173,6.83815,3.85811,3.07959,961.905,961.989,961.631,961.989,1.83000839127973,1.93795189292293,1.99562678611524,1.98451909169901,236,3,236,0.33680179775
"490","236",209,"S",0,0,NA,NA,NA,NA,9,52.73,20.19,68.95,0.44,0.46,0,5,20,15,40,15,0,0,5,1.09,57.24,1.54112125212688,209,3.60069,4.36583,4.76147,7.63666,7.27679,5.50724,6.01104,6.22911,"IDFdk3",1,4.91038,13.4845,8.17764,2.21861,963.749,963.764,963.747,963.764,1.998025972184,1.99709832853206,1.99654890521461,1.99113071473427,236,3,236,0.33680179775
"491","239",316,"S",0,0,NA,NA,NA,NA,6,18.47,6.35,21.68,1.89,1.77,55,0,10,5,5,15,0,0,10,0.3,300.96,1.51443953378151,316,312.226,327.09,1.84986,13.1823,7.84676,4.19083,5.26581,5.17113,"IDFdk3",1,11.2943,6.1545,5.43671,6.95523,964.436,964.492,964.347,964.492,1.67205668661294,1.83952504992111,1.99947884760624,1.97364939931521,239,2,239,0.11888059448
"492","205",472,"S",0,0,NA,NA,NA,NA,6,46.32,19.52,66.65,0.57,0.65,0,0,10,30,20,30,0,0,10,4.82,120.91,0.486308995186264,472,19.7921,13.9978,5.8323,4.15557,10.716,11.0175,10.843,10.262,"IDFdk3",1,5.82725,6.29184,5.84131,3.32231,948.482,948.558,948.162,948.558,1.94092746553733,1.97030501469466,1.99482358112988,1.99737096990937,205,8,205,1.11179797754
"493","205",211,"S",0,0,NA,NA,NA,NA,6,34.02,11.65,39.78,0.94,0.99,5,0,5,35,10,40,0,0,5,0.08,238,0.470080735766795,211,1.42497,4.55456,356.806,0.521961,8.28351,11.7455,9.79457,10.4603,"IDFdk3",1,5.45863,3.2836,2.06306,2.54785,945.725,945.95,945.528,945.95,1.99969074708911,1.99684216894794,1.99844660432174,1.99995850480164,205,8,205,1.11179797754
